fips,ARG,AUS,BRA,CAN,CHN,COL,CRC,DEN,ENG,FRA,GER,HAI,ITA,JAM,JPN,KOR,MAR,NED,NZL,NGA,NOW,PAN,PHL,POR,IRL,RSA,ESP,SWE,SUI,VIE,ZAM
20119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
48419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,105.0
01031,0.0,3.0,0.0,15.0,36.0,4.0,26.0,0.0,17.0,0.0,381.0,0.0,7.0,0.0,19.0,165.0,0.0,5.0,0.0,0.0,0.0,42.0,49.0,0.0,0.0,11.0,22.0,0.0,0.0,101.0,213.0
27127,0.0,0.0,0.0,32.0,5.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,10.0,0.0,0.0,2.0,54.0
29085,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
06091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
48501,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,36.0
13293,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,46.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0
19153,89.0,69.0,146.0,403.0,1102.0,407.0,49.0,11.0,157.0,15.0,305.0,67.0,79.0,60.0,114.0,932.0,96.0,37.0,21.0,201.0,52.0,6.0,578.0,10.0,5.0,124.0,125.0,0.0,0.0,2752.0,1267.0
27157,21.0,0.0,0.0,17.0,7.0,9.0,0.0,0.0,3.0,0.0,27.0,0.0,0.0,0.0,0.0,17.0,0.0,11.0,0.0,0.0,6.0,0.0,98.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,54.0
29181,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
26063,0.0,0.0,3.0,86.0,22.0,0.0,0.0,0.0,33.0,0.0,18.0,0.0,14.0,0.0,1.0,22.0,0.0,30.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,8.0,0.0,0.0,44.0,143.0
28031,0.0,0.0,8.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
01001,0.0,21.0,8.0,0.0,86.0,0.0,0.0,0.0,19.0,15.0,41.0,0.0,0.0,7.0,59.0,137.0,0.0,11.0,0.0,0.0,0.0,53.0,177.0,0.0,0.0,10.0,23.0,0.0,0.0,0.0,226.0
02164,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
06079,184.0,135.0,88.0,1442.0,1086.0,110.0,42.0,68.0,473.0,178.0,812.0,0.0,214.0,18.0,225.0,401.0,94.0,354.0,0.0,68.0,24.0,13.0,1257.0,238.0,139.0,275.0,57.0,88.0,79.0,397.0,1030.0
17107,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,96.0
26145,0.0,28.0,53.0,380.0,140.0,60.0,0.0,0.0,211.0,10.0,121.0,0.0,8.0,13.0,4.0,108.0,0.0,0.0,0.0,21.0,0.0,0.0,251.0,0.0,0.0,7.0,0.0,81.0,9.0,55.0,695.0
45019,222.0,93.0,941.0,804.0,1459.0,375.0,33.0,28.0,496.0,504.0,861.0,31.0,246.0,489.0,175.0,327.0,0.0,70.0,13.0,29.0,0.0,109.0,919.0,293.0,138.0,303.0,3.0,301.0,19.0,575.0,1583.0
45053,13.0,0.0,0.0,126.0,21.0,93.0,33.0,0.0,44.0,0.0,173.0,0.0,5.0,212.0,6.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,18.0,13.0,0.0,0.0,108.0
47001,22.0,0.0,78.0,60.0,204.0,0.0,0.0,33.0,92.0,46.0,114.0,7.0,0.0,21.0,18.0,165.0,12.0,5.0,0.0,0.0,0.0,6.0,64.0,0.0,6.0,83.0,0.0,19.0,18.0,87.0,295.0
48311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
31053,0.0,0.0,0.0,33.0,16.0,0.0,6.0,0.0,3.0,0.0,40.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,100.0
55063,0.0,0.0,28.0,27.0,286.0,34.0,9.0,0.0,34.0,15.0,92.0,0.0,0.0,18.0,53.0,150.0,0.0,19.0,0.0,15.0,19.0,0.0,163.0,0.0,7.0,8.0,0.0,0.0,14.0,68.0,292.0
48007,0.0,19.0,0.0,0.0,6.0,38.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,280.0,165.0
54073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
12123,5.0,0.0,11.0,15.0,0.0,0.0,31.0,0.0,15.0,0.0,99.0,97.0,2.0,306.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0
51097,0.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
08051,24.0,0.0,0.0,132.0,30.0,0.0,0.0,26.0,69.0,11.0,17.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,13.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,78.0
12013,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,14.0,5.0,12.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0
48287,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
35028,10.0,0.0,0.0,110.0,521.0,47.0,0.0,0.0,20.0,0.0,63.0,0.0,19.0,31.0,23.0,82.0,0.0,17.0,10.0,29.0,0.0,0.0,26.0,20.0,0.0,0.0,24.0,0.0,10.0,29.0,64.0
29223,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
48019,11.0,0.0,0.0,20.0,8.0,104.0,0.0,0.0,137.0,0.0,73.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,46.0,105.0
26159,0.0,43.0,15.0,92.0,0.0,25.0,0.0,15.0,22.0,7.0,149.0,0.0,10.0,190.0,6.0,36.0,0.0,38.0,11.0,0.0,11.0,0.0,148.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,257.0
32005,26.0,19.0,23.0,224.0,44.0,40.0,10.0,66.0,70.0,26.0,73.0,0.0,7.0,0.0,2.0,39.0,0.0,59.0,0.0,0.0,11.0,0.0,268.0,2.0,32.0,0.0,3.0,4.0,0.0,103.0,253.0
18077,10.0,0.0,0.0,0.0,32.0,11.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
36057,4.0,0.0,0.0,66.0,35.0,64.0,61.0,2.0,17.0,6.0,50.0,0.0,95.0,66.0,0.0,4.0,0.0,13.0,0.0,9.0,14.0,23.0,35.0,0.0,5.0,0.0,0.0,0.0,0.0,37.0,214.0
51045,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
46107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
29163,0.0,0.0,0.0,28.0,15.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
38059,0.0,0.0,0.0,61.0,0.0,28.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
38023,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
01091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
48443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
02110,16.0,12.0,0.0,108.0,94.0,53.0,0.0,2.0,20.0,0.0,10.0,0.0,0.0,0.0,45.0,56.0,0.0,13.0,2.0,4.0,0.0,0.0,1229.0,0.0,14.0,4.0,0.0,0.0,0.0,29.0,75.0
19037,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
31035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0
48117,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,66.0
17155,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
27109,26.0,45.0,111.0,368.0,898.0,290.0,0.0,10.0,119.0,67.0,128.0,26.0,49.0,0.0,97.0,267.0,347.0,29.0,0.0,284.0,0.0,0.0,351.0,0.0,43.0,53.0,42.0,0.0,21.0,1062.0,414.0
08049,0.0,0.0,15.0,42.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,22.0,0.0,0.0,0.0,56.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,78.0
19003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
48377,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
17179,0.0,3.0,9.0,53.0,265.0,48.0,0.0,0.0,8.0,8.0,93.0,0.0,0.0,0.0,27.0,205.0,0.0,22.0,0.0,22.0,0.0,0.0,220.0,4.0,0.0,0.0,0.0,0.0,0.0,134.0,420.0
21219,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
29029,0.0,0.0,0.0,37.0,22.0,8.0,0.0,0.0,124.0,8.0,147.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,7.0,53.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,228.0
05071,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,83.0
18011,16.0,0.0,34.0,293.0,444.0,84.0,5.0,0.0,74.0,33.0,78.0,0.0,0.0,0.0,12.0,40.0,0.0,18.0,59.0,15.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,0.0,0.0,97.0,188.0
19051,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
37105,4.0,18.0,10.0,22.0,32.0,69.0,0.0,0.0,0.0,0.0,203.0,0.0,15.0,15.0,13.0,121.0,0.0,0.0,0.0,152.0,0.0,50.0,116.0,0.0,0.0,3.0,41.0,0.0,0.0,119.0,244.0
48261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
48351,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,75.0
16001,233.0,190.0,284.0,2201.0,1528.0,576.0,95.0,30.0,370.0,186.0,844.0,82.0,189.0,49.0,512.0,955.0,7.0,96.0,0.0,35.0,25.0,65.0,817.0,22.0,49.0,140.0,132.0,24.0,20.0,781.0,1802.0
51003,81.0,93.0,221.0,278.0,1288.0,73.0,0.0,19.0,109.0,50.0,232.0,9.0,57.0,127.0,99.0,453.0,0.0,102.0,16.0,67.0,10.0,93.0,329.0,7.0,84.0,0.0,94.0,57.0,80.0,228.0,407.0
35003,0.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
39021,0.0,7.0,7.0,44.0,6.0,0.0,0.0,0.0,49.0,7.0,2.0,0.0,0.0,0.0,0.0,52.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,43.0,0.0,0.0,0.0,6.0,130.0
47073,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0
56005,0.0,0.0,0.0,19.0,0.0,29.0,0.0,0.0,0.0,17.0,82.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
16013,0.0,25.0,0.0,190.0,103.0,0.0,0.0,0.0,86.0,0.0,148.0,0.0,0.0,0.0,19.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,38.0,0.0,114.0
19115,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0
54089,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,52.0
42083,0.0,0.0,0.0,25.0,62.0,36.0,0.0,0.0,32.0,17.0,17.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,3.0,10.0,0.0,2.0,0.0,0.0,50.0,142.0
54099,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,102.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,148.0
05127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,39.0
46095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
27017,0.0,0.0,4.0,74.0,24.0,0.0,0.0,3.0,0.0,4.0,12.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,89.0
26099,59.0,57.0,632.0,4338.0,2122.0,450.0,107.0,44.0,343.0,262.0,2036.0,108.0,2860.0,340.0,215.0,1421.0,61.0,41.0,8.0,265.0,0.0,100.0,3793.0,0.0,128.0,96.0,77.0,11.0,79.0,1513.0,2872.0
05121,0.0,15.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
26033,0.0,0.0,0.0,487.0,38.0,0.0,78.0,0.0,41.0,0.0,23.0,0.0,51.0,23.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,3.0,0.0,0.0,6.0,0.0,72.0,187.0
26165,5.0,0.0,0.0,60.0,0.0,9.0,0.0,0.0,6.0,5.0,61.0,1.0,0.0,0.0,0.0,39.0,0.0,4.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,92.0
39029,0.0,0.0,11.0,46.0,59.0,62.0,0.0,0.0,25.0,0.0,29.0,0.0,5.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,335.0
13253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,42.0
55011,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,2.0,0.0,45.0
08037,122.0,115.0,0.0,275.0,36.0,110.0,0.0,0.0,109.0,14.0,136.0,0.0,4.0,58.0,14.0,39.0,16.0,18.0,159.0,0.0,0.0,0.0,28.0,0.0,7.0,14.0,59.0,44.0,23.0,0.0,228.0
22081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
08035,167.0,369.0,813.0,1622.0,2094.0,290.0,107.0,23.0,524.0,105.0,573.0,14.0,122.0,25.0,210.0,2016.0,118.0,126.0,41.0,98.0,25.0,91.0,1272.0,13.0,165.0,203.0,237.0,6.0,21.0,671.0,1107.0
06029,166.0,201.0,224.0,1975.0,2210.0,557.0,132.0,18.0,537.0,154.0,457.0,101.0,147.0,425.0,424.0,1462.0,51.0,106.0,76.0,418.0,0.0,23.0,11658.0,127.0,59.0,224.0,416.0,12.0,6.0,2036.0,3290.0
28113,2.0,0.0,0.0,0.0,36.0,6.0,0.0,0.0,7.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,166.0
13035,0.0,0.0,0.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
26001,0.0,2.0,0.0,65.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0
32003,2618.0,1125.0,3124.0,8535.0,25116.0,4047.0,976.0,413.0,2986.0,1613.0,4521.0,680.0,1668.0,1638.0,4099.0,9773.0,891.0,689.0,567.0,1294.0,152.0,1117.0,80745.0,430.0,407.0,652.0,419.0,379.0,287.0,10114.0,8259.0
26129,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,15.0,2.0,28.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,88.0
09140,204.0,58.0,2982.0,1462.0,3150.0,1305.0,45.0,6.0,593.0,262.0,720.0,1025.0,2423.0,3692.0,112.0,600.0,84.0,97.0,0.0,237.0,15.0,112.0,1369.0,2271.0,215.0,352.0,180.0,14.0,43.0,927.0,1514.0
41015,0.0,0.0,0.0,46.0,67.0,15.0,0.0,0.0,145.0,27.0,136.0,0.0,6.0,0.0,27.0,13.0,0.0,19.0,0.0,0.0,0.0,0.0,41.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,110.0
45005,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
48003,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,76.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
08117,23.0,0.0,0.0,19.0,0.0,99.0,16.0,0.0,55.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,57.0,14.0,11.0,161.0
39157,25.0,0.0,46.0,104.0,65.0,2.0,13.0,0.0,25.0,0.0,8.0,0.0,40.0,0.0,0.0,23.0,99.0,5.0,0.0,0.0,0.0,17.0,67.0,0.0,0.0,0.0,24.0,0.0,0.0,20.0,323.0
23005,207.0,237.0,204.0,1205.0,917.0,45.0,21.0,9.0,458.0,137.0,496.0,28.0,156.0,173.0,165.0,622.0,63.0,181.0,44.0,118.0,17.0,8.0,669.0,111.0,266.0,432.0,264.0,21.0,38.0,576.0,950.0
51047,0.0,0.0,0.0,42.0,67.0,86.0,0.0,20.0,80.0,8.0,99.0,7.0,0.0,75.0,54.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,34.0,36.0,16.0,0.0,15.0,0.0,20.0,172.0
26139,90.0,50.0,60.0,958.0,471.0,52.0,13.0,15.0,190.0,36.0,160.0,25.0,10.0,56.0,41.0,765.0,46.0,679.0,0.0,15.0,0.0,27.0,209.0,0.0,35.0,25.0,0.0,11.0,10.0,558.0,831.0
31057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
29183,77.0,110.0,230.0,401.0,913.0,239.0,145.0,35.0,195.0,16.0,528.0,59.0,56.0,34.0,178.0,657.0,19.0,22.0,44.0,394.0,23.0,208.0,924.0,0.0,15.0,20.0,52.0,54.0,11.0,904.0,1200.0
47099,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0
01015,0.0,6.0,7.0,65.0,11.0,40.0,0.0,0.0,9.0,0.0,250.0,0.0,14.0,28.0,47.0,127.0,0.0,0.0,0.0,48.0,0.0,6.0,143.0,0.0,8.0,0.0,16.0,0.0,0.0,41.0,504.0
28017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
55037,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
