county,team,pop
06105,DEN,0
06105,ENG,23
06105,FRA,0
06105,GER,19
06105,HTI,0
06105,ITA,18
06105,JAM,0
06105,JPN,0
06105,KOR,12
06105,MAR,0
06105,NED,5
06105,NZL,0
06105,NGA,0
06105,NOW,0
06105,PAN,0
06105,PHL,0
06105,POR,20
06105,IRL,0
06105,ZAF,9
06105,ESP,0
06105,SWE,9
06105,SUI,2
06105,VNM,0
06105,ZMB,52
31003,ARG,4
31003,AUS,0
31003,BRA,0
31003,CAN,0
31003,CHN,2
31003,COL,14
31003,CRC,0
31003,DEN,0
31003,ENG,0
31003,FRA,1
31003,GER,5
31003,HTI,0
31003,ITA,0
31003,JAM,0
31003,JPN,2
31003,KOR,0
31003,MAR,0
31003,NED,0
31003,NZL,0
31003,NGA,0
31003,NOW,0
31003,PAN,0
31003,PHL,4
31003,POR,0
31003,IRL,0
31003,ZAF,0
31003,ESP,0
31003,SWE,0
31003,SUI,0
31003,VNM,0
31003,ZMB,30
19035,ARG,0
19035,AUS,0
19035,BRA,39
19035,CAN,0
19035,CHN,1
19035,COL,0
19035,CRC,0
19035,DEN,0
19035,ENG,0
19035,FRA,0
19035,GER,7
19035,HTI,0
19035,ITA,0
19035,JAM,0
19035,JPN,0
19035,KOR,0
19035,MAR,0
19035,NED,0
19035,NZL,0
19035,NGA,0
19035,NOW,0
19035,PAN,0
19035,PHL,0
19035,POR,0
19035,IRL,0
19035,ZAF,0
19035,ESP,0
19035,SWE,0
19035,SUI,0
19035,VNM,0
19035,ZMB,50
42123,ARG,0
42123,AUS,0
42123,BRA,31
42123,CAN,12
42123,CHN,6
42123,COL,9
42123,CRC,0
42123,DEN,0
42123,ENG,25
42123,FRA,0
42123,GER,63
42123,HTI,0
42123,ITA,10
42123,JAM,5
42123,JPN,3
42123,KOR,23
42123,MAR,0
42123,NED,38
42123,NZL,0
42123,NGA,56
42123,NOW,0
42123,PAN,0
42123,PHL,49
42123,POR,0
42123,IRL,4
42123,ZAF,0
42123,ESP,0
42123,SWE,0
42123,SUI,0
42123,VNM,29
42123,ZMB,148
54107,ARG,0
54107,AUS,14
54107,BRA,0
54107,CAN,36
54107,CHN,84
54107,COL,12
54107,CRC,0
54107,DEN,0
54107,ENG,62
54107,FRA,4
54107,GER,23
54107,HTI,3
54107,ITA,16
54107,JAM,0
54107,JPN,6
54107,KOR,23
54107,MAR,9
54107,NED,0
54107,NZL,0
54107,NGA,26
54107,NOW,0
54107,PAN,4
54107,PHL,142
54107,POR,7
54107,IRL,0
54107,ZAF,3
54107,ESP,0
54107,SWE,0
54107,SUI,2
54107,VNM,37
54107,ZMB,364
36117,ARG,28
36117,AUS,0
36117,BRA,8
36117,CAN,125
36117,CHN,191
36117,COL,0
36117,CRC,0
36117,DEN,0
36117,ENG,97
36117,FRA,0
36117,GER,116
36117,HTI,26
36117,ITA,70
36117,JAM,58
36117,JPN,18
36117,KOR,49
36117,MAR,0
36117,NED,49
36117,NZL,0
36117,NGA,0
36117,NOW,0
36117,PAN,37
36117,PHL,29
36117,POR,0
36117,IRL,15
36117,ZAF,16
36117,ESP,11
36117,SWE,0
36117,SUI,3
36117,VNM,62
36117,ZMB,356
29053,ARG,0
29053,AUS,0
29053,BRA,0
29053,CAN,0
29053,CHN,7
29053,COL,0
29053,CRC,0
29053,DEN,0
29053,ENG,14
29053,FRA,0
29053,GER,7
29053,HTI,0
29053,ITA,0
29053,JAM,0
29053,JPN,10
29053,KOR,0
29053,MAR,0
29053,NED,0
29053,NZL,0
29053,NGA,37
29053,NOW,0
29053,PAN,0
29053,PHL,30
29053,POR,0
29053,IRL,0
29053,ZAF,0
29053,ESP,0
29053,SWE,0
29053,SUI,0
29053,VNM,0
29053,ZMB,60
37115,ARG,0
37115,AUS,0
37115,BRA,0
37115,CAN,48
37115,CHN,0
37115,COL,5
37115,CRC,0
37115,DEN,0
37115,ENG,27
37115,FRA,0
37115,GER,12
37115,HTI,0
37115,ITA,17
37115,JAM,0
37115,JPN,0
37115,KOR,0
37115,MAR,0
37115,NED,0
37115,NZL,0
37115,NGA,0
37115,NOW,0
37115,PAN,0
37115,PHL,15
37115,POR,0
37115,IRL,0
37115,ZAF,0
37115,ESP,7
37115,SWE,0
37115,SUI,0
37115,VNM,0
37115,ZMB,98
20071,ARG,0
20071,AUS,0
20071,BRA,0
20071,CAN,0
20071,CHN,0
20071,COL,0
20071,CRC,0
20071,DEN,0
20071,ENG,0
20071,FRA,0
20071,GER,0
20071,HTI,0
20071,ITA,0
20071,JAM,0
20071,JPN,0
20071,KOR,0
20071,MAR,0
20071,NED,0
20071,NZL,0
20071,NGA,0
20071,NOW,0
20071,PAN,0
20071,PHL,0
20071,POR,0
20071,IRL,0
20071,ZAF,0
20071,ESP,0
20071,SWE,0
20071,SUI,0
20071,VNM,0
20071,ZMB,11
48093,ARG,0
48093,AUS,0
48093,BRA,4
48093,CAN,10
48093,CHN,0
48093,COL,0
48093,CRC,0
48093,DEN,0
48093,ENG,0
48093,FRA,0
48093,GER,10
48093,HTI,0
48093,ITA,0
48093,JAM,0
48093,JPN,0
48093,KOR,10
48093,MAR,0
48093,NED,35
48093,NZL,0
48093,NGA,0
48093,NOW,0
48093,PAN,0
48093,PHL,24
48093,POR,0
48093,IRL,0
48093,ZAF,5
48093,ESP,0
48093,SWE,0
48093,SUI,0
48093,VNM,1
48093,ZMB,75
48013,ARG,0
48013,AUS,0
48013,BRA,0
48013,CAN,0
48013,CHN,14
48013,COL,0
48013,CRC,0
48013,DEN,0
48013,ENG,45
48013,FRA,8
48013,GER,171
48013,HTI,0
48013,ITA,0
48013,JAM,0
48013,JPN,0
48013,KOR,0
48013,MAR,0
48013,NED,0
48013,NZL,0
48013,NGA,0
48013,NOW,0
48013,PAN,0
48013,PHL,87
48013,POR,0
48013,IRL,0
48013,ZAF,0
48013,ESP,0
48013,SWE,0
48013,SUI,0
48013,VNM,9
48013,ZMB,207
13159,ARG,0
13159,AUS,0
13159,BRA,0
13159,CAN,46
13159,CHN,0
13159,COL,0
13159,CRC,0
13159,DEN,0
13159,ENG,0
13159,FRA,2
13159,GER,5
13159,HTI,0
13159,ITA,0
13159,JAM,0
13159,JPN,0
13159,KOR,0
13159,MAR,0
13159,NED,0
13159,NZL,0
13159,NGA,0
13159,NOW,0
13159,PAN,6
13159,PHL,0
13159,POR,0
13159,IRL,0
13159,ZAF,0
13159,ESP,0
13159,SWE,0
13159,SUI,0
13159,VNM,0
13159,ZMB,70
38005,ARG,0
38005,AUS,0
38005,BRA,0
38005,CAN,4
38005,CHN,0
38005,COL,0
38005,CRC,0
38005,DEN,0
38005,ENG,0
38005,FRA,0
38005,GER,0
38005,HTI,0
38005,ITA,0
38005,JAM,0
38005,JPN,0
38005,KOR,0
38005,MAR,0
38005,NED,0
38005,NZL,0
38005,NGA,0
38005,NOW,0
38005,PAN,0
38005,PHL,31
38005,POR,0
38005,IRL,0
38005,ZAF,0
38005,ESP,0
38005,SWE,0
38005,SUI,0
38005,VNM,0
38005,ZMB,30
55063,ARG,0
55063,AUS,0
55063,BRA,28
55063,CAN,27
55063,CHN,286
55063,COL,34
55063,CRC,9
55063,DEN,0
55063,ENG,34
55063,FRA,15
55063,GER,92
55063,HTI,0
55063,ITA,0
55063,JAM,18
55063,JPN,53
55063,KOR,150
55063,MAR,0
55063,NED,19
55063,NZL,0
55063,NGA,15
55063,NOW,19
55063,PAN,0
55063,PHL,163
55063,POR,0
55063,IRL,7
55063,ZAF,8
55063,ESP,0
55063,SWE,0
55063,SUI,14
55063,VNM,68
55063,ZMB,292
40101,ARG,10
40101,AUS,0
40101,BRA,20
40101,CAN,97
40101,CHN,45
40101,COL,29
40101,CRC,0
40101,DEN,0
40101,ENG,3
40101,FRA,11
40101,GER,0
40101,HTI,52
40101,ITA,0
40101,JAM,0
40101,JPN,21
40101,KOR,66
40101,MAR,0
40101,NED,0
40101,NZL,5
40101,NGA,3
40101,NOW,0
40101,PAN,0
40101,PHL,61
40101,POR,0
40101,IRL,0
40101,ZAF,78
40101,ESP,0
40101,SWE,16
40101,SUI,11
40101,VNM,93
40101,ZMB,214
46053,ARG,0
46053,AUS,0
46053,BRA,0
46053,CAN,0
46053,CHN,0
46053,COL,0
46053,CRC,0
46053,DEN,0
46053,ENG,0
46053,FRA,0
46053,GER,3
46053,HTI,0
46053,ITA,0
46053,JAM,0
46053,JPN,2
46053,KOR,0
46053,MAR,0
46053,NED,0
46053,NZL,0
46053,NGA,0
46053,NOW,0
46053,PAN,0
46053,PHL,2
46053,POR,0
46053,IRL,0
46053,ZAF,0
46053,ESP,0
46053,SWE,0
46053,SUI,0
46053,VNM,0
46053,ZMB,20
56015,ARG,0
56015,AUS,0
56015,BRA,2
56015,CAN,5
56015,CHN,0
56015,COL,74
56015,CRC,0
56015,DEN,0
56015,ENG,0
56015,FRA,0
56015,GER,0
56015,HTI,0
56015,ITA,0
56015,JAM,0
56015,JPN,19
56015,KOR,0
56015,MAR,0
56015,NED,0
56015,NZL,0
56015,NGA,0
56015,NOW,8
56015,PAN,0
56015,PHL,2
56015,POR,0
56015,IRL,0
56015,ZAF,0
56015,ESP,4
56015,SWE,4
56015,SUI,0
56015,VNM,0
56015,ZMB,52
22001,ARG,0
22001,AUS,0
22001,BRA,25
22001,CAN,0
22001,CHN,0
22001,COL,0
22001,CRC,0
22001,DEN,0
22001,ENG,1
22001,FRA,0
22001,GER,9
22001,HTI,0
22001,ITA,0
22001,JAM,0
22001,JPN,0
22001,KOR,0
22001,MAR,0
22001,NED,0
22001,NZL,0
22001,NGA,0
22001,NOW,0
22001,PAN,35
22001,PHL,2
22001,POR,0
22001,IRL,0
22001,ZAF,0
22001,ESP,0
22001,SWE,0
22001,SUI,0
22001,VNM,0
22001,ZMB,294
12047,ARG,0
12047,AUS,0
12047,BRA,0
12047,CAN,1
12047,CHN,0
12047,COL,5
12047,CRC,0
12047,DEN,0
12047,ENG,2
12047,FRA,0
12047,GER,0
12047,HTI,55
12047,ITA,0
12047,JAM,19
12047,JPN,0
12047,KOR,0
12047,MAR,0
12047,NED,0
12047,NZL,0
12047,NGA,0
12047,NOW,0
12047,PAN,0
12047,PHL,17
12047,POR,0
12047,IRL,0
12047,ZAF,0
12047,ESP,5
12047,SWE,0
12047,SUI,0
12047,VNM,10
12047,ZMB,90
02240,ARG,0
02240,AUS,4
02240,BRA,0
02240,CAN,41
02240,CHN,160
02240,COL,0
02240,CRC,0
02240,DEN,0
02240,ENG,0
02240,FRA,0
02240,GER,17
02240,HTI,0
02240,ITA,0
02240,JAM,0
02240,JPN,0
02240,KOR,0
02240,MAR,0
02240,NED,18
02240,NZL,15
02240,NGA,0
02240,NOW,0
02240,PAN,0
02240,PHL,52
02240,POR,0
02240,IRL,0
02240,ZAF,0
02240,ESP,0
02240,SWE,0
02240,SUI,0
02240,VNM,0
02240,ZMB,20
42009,ARG,8
42009,AUS,0
42009,BRA,0
42009,CAN,4
42009,CHN,33
42009,COL,17
42009,CRC,0
42009,DEN,0
42009,ENG,8
42009,FRA,60
42009,GER,14
42009,HTI,0
42009,ITA,0
42009,JAM,0
42009,JPN,5
42009,KOR,6
42009,MAR,0
42009,NED,7
42009,NZL,0
42009,NGA,14
42009,NOW,0
42009,PAN,2
42009,PHL,14
42009,POR,0
42009,IRL,4
42009,ZAF,25
42009,ESP,13
42009,SWE,0
42009,SUI,0
42009,VNM,9
42009,ZMB,147
01123,ARG,0
01123,AUS,0
01123,BRA,0
01123,CAN,0
01123,CHN,47
01123,COL,26
01123,CRC,0
01123,DEN,0
01123,ENG,4
01123,FRA,0
01123,GER,76
01123,HTI,0
01123,ITA,0
01123,JAM,0
01123,JPN,0
01123,KOR,65
01123,MAR,0
01123,NED,13
01123,NZL,0
01123,NGA,0
01123,NOW,0
01123,PAN,0
01123,PHL,3
01123,POR,0
01123,IRL,0
01123,ZAF,0
01123,ESP,0
01123,SWE,0
01123,SUI,0
01123,VNM,0
01123,ZMB,161
02060,ARG,0
02060,AUS,0
02060,BRA,0
02060,CAN,0
02060,CHN,0
02060,COL,0
02060,CRC,0
02060,DEN,0
02060,ENG,1
02060,FRA,0
02060,GER,0
02060,HTI,0
02060,ITA,0
02060,JAM,0
02060,JPN,0
02060,KOR,0
02060,MAR,0
02060,NED,0
02060,NZL,0
02060,NGA,0
02060,NOW,0
02060,PAN,0
02060,PHL,38
02060,POR,0
02060,IRL,0
02060,ZAF,0
02060,ESP,0
02060,SWE,0
02060,SUI,0
02060,VNM,0
02060,ZMB,10
36059,ARG,2441
36059,AUS,488
36059,BRA,2679
36059,CAN,2051
36059,CHN,27208
36059,COL,9410
36059,CRC,577
36059,DEN,196
36059,ENG,1371
36059,FRA,588
36059,GER,2796
36059,HTI,15961
36059,ITA,10638
36059,JAM,16125
36059,JPN,1576
36059,KOR,9654
36059,MAR,458
36059,NED,127
36059,NZL,38
36059,NGA,2466
36059,NOW,74
36059,PAN,874
36059,PHL,9603
36059,POR,2124
36059,IRL,2733
36059,ZAF,500
36059,ESP,751
36059,SWE,101
36059,SUI,126
36059,VNM,792
36059,ZMB,4539
54095,ARG,0
54095,AUS,0
54095,BRA,0
54095,CAN,7
54095,CHN,0
54095,COL,0
54095,CRC,0
54095,DEN,0
54095,ENG,0
54095,FRA,0
54095,GER,0
54095,HTI,0
54095,ITA,0
54095,JAM,0
54095,JPN,0
54095,KOR,0
54095,MAR,0
54095,NED,0
54095,NZL,0
54095,NGA,0
54095,NOW,0
54095,PAN,0
54095,PHL,0
54095,POR,0
54095,IRL,0
54095,ZAF,0
54095,ESP,0
54095,SWE,0
54095,SUI,0
54095,VNM,0
54095,ZMB,39
11001,ARG,1026
11001,AUS,603
11001,BRA,1324
11001,CAN,2077
11001,CHN,3974
11001,COL,2899
11001,CRC,458
11001,DEN,27
11001,ENG,762
11001,FRA,1612
11001,GER,1465
11001,HTI,305
11001,ITA,876
11001,JAM,2468
11001,JPN,953
11001,KOR,2083
11001,MAR,443
11001,NED,290
11001,NZL,91
11001,NGA,2332
11001,NOW,111
11001,PAN,443
11001,PHL,1508
11001,POR,112
11001,IRL,302
11001,ZAF,492
11001,ESP,1632
11001,SWE,405
11001,SUI,188
11001,VNM,1503
11001,ZMB,3006
46117,ARG,0
46117,AUS,0
46117,BRA,0
46117,CAN,0
46117,CHN,0
46117,COL,0
46117,CRC,0
46117,DEN,0
46117,ENG,0
46117,FRA,0
46117,GER,0
46117,HTI,0
46117,ITA,0
46117,JAM,0
46117,JPN,0
46117,KOR,0
46117,MAR,0
46117,NED,0
46117,NZL,0
46117,NGA,0
46117,NOW,0
46117,PAN,0
46117,PHL,0
46117,POR,0
46117,IRL,0
46117,ZAF,0
46117,ESP,0
46117,SWE,0
46117,SUI,0
46117,VNM,0
46117,ZMB,10
48241,ARG,0
48241,AUS,0
48241,BRA,6
48241,CAN,152
48241,CHN,0
48241,COL,0
48241,CRC,0
48241,DEN,0
48241,ENG,87
48241,FRA,0
48241,GER,29
48241,HTI,0
48241,ITA,0
48241,JAM,0
48241,JPN,0
48241,KOR,18
48241,MAR,0
48241,NED,0
48241,NZL,0
48241,NGA,23
48241,NOW,0
48241,PAN,0
48241,PHL,15
48241,POR,0
48241,IRL,1
48241,ZAF,0
48241,ESP,0
48241,SWE,0
48241,SUI,0
48241,VNM,0
48241,ZMB,150
37165,ARG,0
37165,AUS,11
37165,BRA,5
37165,CAN,30
37165,CHN,51
37165,COL,0
37165,CRC,0
37165,DEN,0
37165,ENG,2
37165,FRA,9
37165,GER,74
37165,HTI,0
37165,ITA,7
37165,JAM,51
37165,JPN,7
37165,KOR,0
37165,MAR,0
37165,NED,0
37165,NZL,0
37165,NGA,8
37165,NOW,0
37165,PAN,21
37165,PHL,0
37165,POR,0
37165,IRL,0
37165,ZAF,23
37165,ESP,0
37165,SWE,0
37165,SUI,0
37165,VNM,6
37165,ZMB,131
48317,ARG,0
48317,AUS,0
48317,BRA,0
48317,CAN,0
48317,CHN,0
48317,COL,0
48317,CRC,0
48317,DEN,0
48317,ENG,0
48317,FRA,0
48317,GER,0
48317,HTI,0
48317,ITA,0
48317,JAM,0
48317,JPN,0
48317,KOR,0
48317,MAR,0
48317,NED,0
48317,NZL,0
48317,NGA,0
48317,NOW,0
48317,PAN,0
48317,PHL,15
48317,POR,0
48317,IRL,0
48317,ZAF,0
48317,ESP,0
48317,SWE,0
48317,SUI,0
48317,VNM,0
48317,ZMB,30
13019,ARG,0
13019,AUS,4
13019,BRA,0
13019,CAN,0
13019,CHN,0
13019,COL,0
13019,CRC,0
13019,DEN,0
13019,ENG,7
13019,FRA,0
13019,GER,0
13019,HTI,0
13019,ITA,0
13019,JAM,0
13019,JPN,0
13019,KOR,13
13019,MAR,0
13019,NED,11
13019,NZL,0
13019,NGA,0
13019,NOW,0
13019,PAN,0
13019,PHL,0
13019,POR,0
13019,IRL,0
13019,ZAF,0
13019,ESP,0
13019,SWE,0
13019,SUI,0
13019,VNM,0
13019,ZMB,84
48123,ARG,0
48123,AUS,0
48123,BRA,0
48123,CAN,6
48123,CHN,0
48123,COL,4
48123,CRC,0
48123,DEN,0
48123,ENG,0
48123,FRA,0
48123,GER,0
48123,HTI,0
48123,ITA,0
48123,JAM,0
48123,JPN,0
48123,KOR,0
48123,MAR,0
48123,NED,0
48123,NZL,0
48123,NGA,7
48123,NOW,0
48123,PAN,0
48123,PHL,0
48123,POR,0
48123,IRL,0
48123,ZAF,8
48123,ESP,0
48123,SWE,0
48123,SUI,0
48123,VNM,23
48123,ZMB,90
34021,ARG,171
34021,AUS,135
34021,BRA,606
34021,CAN,733
34021,CHN,6194
34021,COL,1992
34021,CRC,1386
34021,DEN,163
34021,ENG,485
34021,FRA,715
34021,GER,1103
34021,HTI,3962
34021,ITA,1159
34021,JAM,2182
34021,JPN,604
34021,KOR,1714
34021,MAR,162
34021,NED,193
34021,NZL,15
34021,NGA,761
34021,NOW,44
34021,PAN,124
34021,PHL,1966
34021,POR,128
34021,IRL,214
34021,ZAF,59
34021,ESP,229
34021,SWE,119
34021,SUI,37
34021,VNM,297
34021,ZMB,1364
20087,ARG,0
20087,AUS,0
20087,BRA,3
20087,CAN,2
20087,CHN,4
20087,COL,0
20087,CRC,0
20087,DEN,0
20087,ENG,4
20087,FRA,9
20087,GER,1
20087,HTI,0
20087,ITA,0
20087,JAM,0
20087,JPN,0
20087,KOR,0
20087,MAR,0
20087,NED,0
20087,NZL,0
20087,NGA,0
20087,NOW,0
20087,PAN,0
20087,PHL,35
20087,POR,0
20087,IRL,0
20087,ZAF,0
20087,ESP,0
20087,SWE,0
20087,SUI,0
20087,VNM,0
20087,ZMB,54
24015,ARG,0
24015,AUS,0
24015,BRA,173
24015,CAN,73
24015,CHN,222
24015,COL,8
24015,CRC,21
24015,DEN,23
24015,ENG,131
24015,FRA,0
24015,GER,252
24015,HTI,135
24015,ITA,0
24015,JAM,46
24015,JPN,0
24015,KOR,63
24015,MAR,10
24015,NED,15
24015,NZL,0
24015,NGA,22
24015,NOW,0
24015,PAN,21
24015,PHL,306
24015,POR,0
24015,IRL,41
24015,ZAF,20
24015,ESP,10
24015,SWE,11
24015,SUI,0
24015,VNM,92
24015,ZMB,339
20129,ARG,0
20129,AUS,0
20129,BRA,0
20129,CAN,0
20129,CHN,0
20129,COL,0
20129,CRC,0
20129,DEN,0
20129,ENG,0
20129,FRA,0
20129,GER,3
20129,HTI,0
20129,ITA,0
20129,JAM,0
20129,JPN,0
20129,KOR,2
20129,MAR,0
20129,NED,0
20129,NZL,0
20129,NGA,0
20129,NOW,0
20129,PAN,0
20129,PHL,26
20129,POR,0
20129,IRL,0
20129,ZAF,0
20129,ESP,0
20129,SWE,0
20129,SUI,0
20129,VNM,0
20129,ZMB,11
21169,ARG,0
21169,AUS,0
21169,BRA,0
21169,CAN,0
21169,CHN,0
21169,COL,33
21169,CRC,0
21169,DEN,0
21169,ENG,0
21169,FRA,3
21169,GER,0
21169,HTI,0
21169,ITA,0
21169,JAM,0
21169,JPN,0
21169,KOR,0
21169,MAR,0
21169,NED,0
21169,NZL,0
21169,NGA,0
21169,NOW,0
21169,PAN,0
21169,PHL,7
21169,POR,0
21169,IRL,0
21169,ZAF,0
21169,ESP,0
21169,SWE,0
21169,SUI,0
21169,VNM,0
21169,ZMB,36
19091,ARG,0
19091,AUS,0
19091,BRA,0
19091,CAN,0
19091,CHN,0
19091,COL,0
19091,CRC,0
19091,DEN,0
19091,ENG,1
19091,FRA,0
19091,GER,4
19091,HTI,0
19091,ITA,0
19091,JAM,0
19091,JPN,0
19091,KOR,0
19091,MAR,0
19091,NED,0
19091,NZL,0
19091,NGA,0
19091,NOW,0
19091,PAN,0
19091,PHL,5
19091,POR,0
19091,IRL,0
19091,ZAF,0
19091,ESP,0
19091,SWE,0
19091,SUI,0
19091,VNM,0
19091,ZMB,40
40071,ARG,0
40071,AUS,2
40071,BRA,0
40071,CAN,0
40071,CHN,31
40071,COL,0
40071,CRC,0
40071,DEN,0
40071,ENG,27
40071,FRA,1
40071,GER,110
40071,HTI,0
40071,ITA,0
40071,JAM,0
40071,JPN,2
40071,KOR,8
40071,MAR,0
40071,NED,0
40071,NZL,17
40071,NGA,0
40071,NOW,0
40071,PAN,0
40071,PHL,53
40071,POR,0
40071,IRL,0
40071,ZAF,4
40071,ESP,28
40071,SWE,10
40071,SUI,0
40071,VNM,9
40071,ZMB,118
22081,ARG,0
22081,AUS,0
22081,BRA,0
22081,CAN,0
22081,CHN,0
22081,COL,0
22081,CRC,0
22081,DEN,0
22081,ENG,0
22081,FRA,0
22081,GER,0
22081,HTI,0
22081,ITA,0
22081,JAM,24
22081,JPN,0
22081,KOR,0
22081,MAR,0
22081,NED,0
22081,NZL,0
22081,NGA,0
22081,NOW,0
22081,PAN,0
22081,PHL,0
22081,POR,0
22081,IRL,0
22081,ZAF,0
22081,ESP,0
22081,SWE,0
22081,SUI,0
22081,VNM,0
22081,ZMB,28
18035,ARG,0
18035,AUS,0
18035,BRA,17
18035,CAN,22
18035,CHN,322
18035,COL,0
18035,CRC,0
18035,DEN,0
18035,ENG,7
18035,FRA,0
18035,GER,74
18035,HTI,10
18035,ITA,0
18035,JAM,0
18035,JPN,6
18035,KOR,106
18035,MAR,16
18035,NED,20
18035,NZL,2
18035,NGA,56
18035,NOW,0
18035,PAN,0
18035,PHL,113
18035,POR,0
18035,IRL,0
18035,ZAF,4
18035,ESP,0
18035,SWE,0
18035,SUI,0
18035,VNM,173
18035,ZMB,472
48371,ARG,0
48371,AUS,0
48371,BRA,0
48371,CAN,0
48371,CHN,0
48371,COL,0
48371,CRC,0
48371,DEN,0
48371,ENG,27
48371,FRA,0
48371,GER,8
48371,HTI,0
48371,ITA,0
48371,JAM,0
48371,JPN,0
48371,KOR,0
48371,MAR,0
48371,NED,0
48371,NZL,0
48371,NGA,34
48371,NOW,0
48371,PAN,0
48371,PHL,0
48371,POR,0
48371,IRL,0
48371,ZAF,0
48371,ESP,0
48371,SWE,0
48371,SUI,0
48371,VNM,96
48371,ZMB,81
46017,ARG,0
46017,AUS,0
46017,BRA,0
46017,CAN,0
46017,CHN,0
46017,COL,0
46017,CRC,0
46017,DEN,0
46017,ENG,0
46017,FRA,0
46017,GER,0
46017,HTI,0
46017,ITA,0
46017,JAM,0
46017,JPN,0
46017,KOR,0
46017,MAR,0
46017,NED,0
46017,NZL,0
46017,NGA,0
46017,NOW,0
46017,PAN,0
46017,PHL,0
46017,POR,0
46017,IRL,0
46017,ZAF,0
46017,ESP,0
46017,SWE,0
46017,SUI,0
46017,VNM,0
46017,ZMB,10
13223,ARG,0
13223,AUS,21
13223,BRA,87
13223,CAN,301
13223,CHN,301
13223,COL,149
13223,CRC,75
13223,DEN,0
13223,ENG,170
13223,FRA,94
13223,GER,604
13223,HTI,345
13223,ITA,40
13223,JAM,1072
13223,JPN,94
13223,KOR,22
13223,MAR,0
13223,NED,0
13223,NZL,36
13223,NGA,581
13223,NOW,0
13223,PAN,0
13223,PHL,357
13223,POR,0
13223,IRL,115
13223,ZAF,212
13223,ESP,24
13223,SWE,0
13223,SUI,0
13223,VNM,37
13223,ZMB,570
48443,ARG,0
48443,AUS,0
48443,BRA,0
48443,CAN,0
48443,CHN,0
48443,COL,0
48443,CRC,0
48443,DEN,0
48443,ENG,0
48443,FRA,0
48443,GER,0
48443,HTI,0
48443,ITA,0
48443,JAM,0
48443,JPN,0
48443,KOR,0
48443,MAR,0
48443,NED,0
48443,NZL,0
48443,NGA,0
48443,NOW,0
48443,PAN,0
48443,PHL,0
48443,POR,0
48443,IRL,0
48443,ZAF,0
48443,ESP,0
48443,SWE,0
48443,SUI,0
48443,VNM,0
48443,ZMB,15
19023,ARG,3
19023,AUS,0
19023,BRA,0
19023,CAN,0
19023,CHN,0
19023,COL,0
19023,CRC,0
19023,DEN,0
19023,ENG,0
19023,FRA,0
19023,GER,14
19023,HTI,0
19023,ITA,0
19023,JAM,0
19023,JPN,4
19023,KOR,19
19023,MAR,0
19023,NED,37
19023,NZL,0
19023,NGA,0
19023,NOW,9
19023,PAN,0
19023,PHL,83
19023,POR,0
19023,IRL,0
19023,ZAF,0
19023,ESP,0
19023,SWE,0
19023,SUI,0
19023,VNM,0
19023,ZMB,50
16035,ARG,0
16035,AUS,0
16035,BRA,0
16035,CAN,0
16035,CHN,16
16035,COL,0
16035,CRC,0
16035,DEN,0
16035,ENG,0
16035,FRA,4
16035,GER,65
16035,HTI,0
16035,ITA,0
16035,JAM,0
16035,JPN,0
16035,KOR,4
16035,MAR,0
16035,NED,0
16035,NZL,0
16035,NGA,0
16035,NOW,0
16035,PAN,12
16035,PHL,29
16035,POR,0
16035,IRL,0
16035,ZAF,0
16035,ESP,0
16035,SWE,0
16035,SUI,0
16035,VNM,0
16035,ZMB,39
47117,ARG,0
47117,AUS,0
47117,BRA,0
47117,CAN,18
47117,CHN,64
47117,COL,79
47117,CRC,0
47117,DEN,0
47117,ENG,0
47117,FRA,0
47117,GER,0
47117,HTI,0
47117,ITA,0
47117,JAM,5
47117,JPN,0
47117,KOR,17
47117,MAR,0
47117,NED,0
47117,NZL,0
47117,NGA,0
47117,NOW,0
47117,PAN,0
47117,PHL,7
47117,POR,0
47117,IRL,0
47117,ZAF,0
47117,ESP,0
47117,SWE,0
47117,SUI,0
47117,VNM,45
47117,ZMB,99
53009,ARG,9
53009,AUS,0
53009,BRA,16
53009,CAN,564
53009,CHN,207
53009,COL,5
53009,CRC,23
53009,DEN,12
53009,ENG,163
53009,FRA,0
53009,GER,236
53009,HTI,19
53009,ITA,12
53009,JAM,8
53009,JPN,130
53009,KOR,82
53009,MAR,0
53009,NED,64
53009,NZL,71
53009,NGA,13
53009,NOW,13
53009,PAN,5
53009,PHL,157
53009,POR,0
53009,IRL,2
53009,ZAF,4
53009,ESP,31
53009,SWE,27
53009,SUI,0
53009,VNM,62
53009,ZMB,330
31015,ARG,0
31015,AUS,0
31015,BRA,0
31015,CAN,0
31015,CHN,0
31015,COL,0
31015,CRC,0
31015,DEN,0
31015,ENG,0
31015,FRA,0
31015,GER,5
31015,HTI,0
31015,ITA,0
31015,JAM,0
31015,JPN,0
31015,KOR,0
31015,MAR,0
31015,NED,0
31015,NZL,0
31015,NGA,0
31015,NOW,0
31015,PAN,0
31015,PHL,0
31015,POR,0
31015,IRL,0
31015,ZAF,0
31015,ESP,1
31015,SWE,0
31015,SUI,0
31015,VNM,0
31015,ZMB,10
21179,ARG,0
21179,AUS,0
21179,BRA,0
21179,CAN,5
21179,CHN,24
21179,COL,0
21179,CRC,44
21179,DEN,0
21179,ENG,147
21179,FRA,0
21179,GER,21
21179,HTI,0
21179,ITA,0
21179,JAM,0
21179,JPN,44
21179,KOR,30
21179,MAR,0
21179,NED,17
